"status","AuctionType:","Case#:","FinalJudgmentAmount:","ParcelID:","ParcelLink","PropertyAddress:","address2","PlaintiffMaxBid:","AssessedValue:"
"10/29/2019 09:00 AM ET","FORECLOSURE"," 2018-030133-CA-01","$735,752.01","30-4029-002-0675","http://www.miamidade.gov/propertysearch/#/?folio=3040290020675","10180 SW 58 ST","MIAMI, FL- 33173","Hidden","$552,375.00"
"10/29/2019 09:00 AM ET","FORECLOSURE"," 2018-034527-CA-01","$202,949.62","30-2218-032-0090","http://www.miamidade.gov/propertysearch/#/?folio=3022180320090","720 NE 155 ST","MIAMI, FL- 33162","Hidden","$205,701.00"
"10/29/2019 09:00 AM ET","FORECLOSURE"," 2018-036245-CA-01","$33,284.71","02-3223-017-1220","http://www.miamidade.gov/propertysearch/#/?folio=0232230171220","4779 COLLINS AVE 604","MIAMI BEACH, FL- 33140","Hidden","$797,900.00"
"10/29/2019 09:00 AM ET","FORECLOSURE"," 2018-038185-CA-01","$149,656.91","34-1135-042-0110","http://www.miamidade.gov/propertysearch/#/?folio=3411350420110","21405 NW 13 CT 302","MIAMI GARDENS, FL- 33169","Hidden","$89,108.00"
"10/29/2019 09:00 AM ET","FORECLOSURE"," 2018-039170-CA-01","$1,268,552.31","02-3234-153-1350","http://www.miamidade.gov/propertysearch/#/?folio=0232341531350","101 20 ST 1903","MIAMI BEACH, FL- 33139","Hidden","$1,072,231.00"
"Canceled per County","FORECLOSURE"," 2016-011780-CA-01","$0.00","Property Appraiser","http://www.miamidade.gov/propertysearch/#/?folio=",,,"Hidden",
"10/29/2019 09:00 AM ET","FORECLOSURE"," 2018-040730-CA-01","$183,718.24","30-2134-012-0730","http://www.miamidade.gov/propertysearch/#/?folio=3021340120730","2467 NW 103 ST","MIAMI, FL- 33147","Hidden","$120,862.00"
"10/29/2019 09:00 AM ET","FORECLOSURE"," 2018-042576-CA-01","$549,549.91","35-3019-011-0070","http://www.miamidade.gov/propertysearch/#/?folio=3530190110070","5443 NW 111 CT","DORAL, FL- 33178","Hidden","$400,220.00"
"10/29/2019 09:00 AM ET","FORECLOSURE"," 2019-002646-CA-01","$558,381.29","30-4909-011-0030","http://www.miamidade.gov/propertysearch/#/?folio=3049090110030","15364 SW 10 ST","MIAMI, FL- 33194","Hidden","$265,812.00"
"10/29/2019 09:00 AM ET","FORECLOSURE"," 2019-002749-CA-01","$281,110.42","30-3104-003-6540","http://www.miamidade.gov/propertysearch/#/?folio=3031040036540","3094 NW 100 ST","MIAMI, FL- 33147","Hidden","$80,911.00"
"10/29/2019 09:00 AM ET","FORECLOSURE"," 2019-004059-CA-01","$184,708.98","32-2024-014-0590","http://www.miamidade.gov/propertysearch/#/?folio=3220240140590","6448 MIAMI LAKES DR E","MIAMI LAKES, FL- 33014","Hidden","$135,635.00"
"10/29/2019 09:00 AM ET","FORECLOSURE"," 2019-005309-CA-01","$91,747.47","30-1231-066-0050","http://www.miamidade.gov/propertysearch/#/?folio=3012310660050","931 NE 199 ST 201-22","MIAMI, FL- 33179","Hidden","$50,307.00"
"10/29/2019 09:00 AM ET","FORECLOSURE"," 2019-006185-CA-01","$238,131.50","06-2228-061-0170","http://www.miamidade.gov/propertysearch/#/?folio=0622280610170","1800 SANS SOUCI BLVD 104","NORTH MIAMI, FL- 33181","Hidden","$81,219.00"
"10/29/2019 09:00 AM ET","FORECLOSURE"," 2019-009574-CA-01","$10,942.89","10-7921-019-0170","http://www.miamidade.gov/propertysearch/#/?folio=1079210190170","2314 SE 23 AVE 2314","HOMESTEAD, FL- 33035","Hidden","$105,655.00"
"10/29/2019 09:00 AM ET","FORECLOSURE"," 2019-009937-CA-01","$247,591.27","30-2107-005-3510","http://www.miamidade.gov/propertysearch/#/?folio=3021070053510","17700 NW 55 AVE","MIAMI, FL- 33055","Hidden","$67,133.00"
"10/29/2019 09:00 AM ET","FORECLOSURE"," 2019-012741-CA-01","$356,840.44","30-4017-053-0090","http://www.miamidade.gov/propertysearch/#/?folio=3040170530090","10011 SW 33 ST","MIAMI, FL- 33165","Hidden","$280,032.00"
"Canceled per County","FORECLOSURE"," 2016-011780-CA-01","$0.00","Property Appraiser","http://www.miamidade.gov/propertysearch/#/?folio=",,,"Hidden",
"10/30/2019 09:00 AM ET","FORECLOSURE"," 2007-041110-CA-01","$309,575.76","04-2035-046-1510","http://www.miamidade.gov/propertysearch/#/?folio=0420350461510","1950 W 56 ST 2311B","HIALEAH, FL- 33012","Hidden","$99,785.00"
"10/30/2019 09:00 AM ET","FORECLOSURE"," 2011-039040-CA-01","$480,025.15","05-3119-010-3080","http://www.miamidade.gov/propertysearch/#/?folio=0531190103080","433 PALMETTO DR","MIAMI SPRINGS, FL- 33166","Hidden","$282,096.00"
"10/30/2019 09:00 AM ET","FORECLOSURE"," 2013-019142-CA-01","$356,935.25","33-5033-027-0180","http://www.miamidade.gov/propertysearch/#/?folio=3350330270180","9161 SW 181 TER","PALMETTO BAY, FL- 33157","Hidden","$133,676.00"
"10/30/2019 09:00 AM ET","FORECLOSURE"," 2016-017591-CA-01","$328,629.72","30-4909-016-0230","http://www.miamidade.gov/propertysearch/#/?folio=3049090160230","15665 SW 13 TER","MIAMI, FL- 33194","Hidden","$291,047.00"
"10/30/2019 09:00 AM ET","FORECLOSURE"," 2016-027626-CA-01","$376,538.03","30-4928-004-0230","http://www.miamidade.gov/propertysearch/#/?folio=3049280040230","6521 SW 148 CT","MIAMI, FL- 33193","Hidden","$246,901.00"
"10/30/2019 09:00 AM ET","FORECLOSURE"," 2016-031250-CA-01","$474,704.72","14-2235-001-0970","http://www.miamidade.gov/propertysearch/#/?folio=1422350010970","9024 ABBOTT AVE","SURFSIDE, FL- 33154","Hidden","$237,422.00"
"10/30/2019 09:00 AM ET","FORECLOSURE"," 2016-032623-CA-01","$817,406.54","06-2228-011-4100","http://www.miamidade.gov/propertysearch/#/?folio=0622280114100","2100 NE 121 RD","NORTH MIAMI, FL- 33181","Hidden","$2,457,510.00"
"10/30/2019 09:00 AM ET","FORECLOSURE"," 2017-007861-CA-01","$100,934.49","30-4926-061-0670","http://www.miamidade.gov/propertysearch/#/?folio=3049260610670","6256 SW 129 AVE","MIAMI, FL- 33183","Hidden","$81,929.00"
"10/30/2019 09:00 AM ET","FORECLOSURE"," 2017-010226-CA-01","$636,095.64","01-3131-032-5610","http://www.miamidade.gov/propertysearch/#/?folio=0131310325610","5077 NW 7 ST 815","MIAMI, FL- 33126","Hidden","$127,408.00"
"10/30/2019 09:00 AM ET","FORECLOSURE"," 2017-019057-CA-01","$855,510.12","01-4115-008-2860","http://www.miamidade.gov/propertysearch/#/?folio=0141150082860","2790 KIRK ST","MIAMI, FL- 33133","Hidden","$452,016.00"
"Canceled per Order","FORECLOSURE"," 2015-005277-CA-01","$54,612.46","30-4004-039-0270","http://www.miamidade.gov/propertysearch/#/?folio=3040040390270","520 SW 93 PL","MIAMI, FL- 33174","Hidden","$116,505.00"
"Canceled per County","FORECLOSURE"," 2016-016881-CA-01","$201,552.34","Property Appraiser","http://www.miamidade.gov/propertysearch/#/?folio=",,,"Hidden",
"Other","FORECLOSURE"," 2016-026561-CA-01","$382,767.13","Property Appraiser","http://www.miamidade.gov/propertysearch/#/?folio=",,,"Hidden",
"Canceled per County","FORECLOSURE"," 2017-002839-CA-01","$0.00","Property Appraiser","http://www.miamidade.gov/propertysearch/#/?folio=",,,"Hidden",
"Canceled per County","FORECLOSURE"," 2017-029202-CA-01","$537,650.59","Property Appraiser","http://www.miamidade.gov/propertysearch/#/?folio=",,,"Hidden",
"Canceled per County","FORECLOSURE"," 2018-015123-CA-01","$0.00","Property Appraiser","http://www.miamidade.gov/propertysearch/#/?folio=",,,"Hidden",
"Canceled per County","FORECLOSURE"," 2018-020850-CA-01","$192,732.63","Property Appraiser","http://www.miamidade.gov/propertysearch/#/?folio=",,,"Hidden",
"Canceled per County","FORECLOSURE"," 2018-039987-CA-01","$0.00","Property Appraiser","http://www.miamidade.gov/propertysearch/#/?folio=",,,"Hidden",
"Other","FORECLOSURE"," 2019-002127-CA-01","$0.00","Property Appraiser","http://www.miamidade.gov/propertysearch/#/?folio=",,,"Hidden",
"Canceled per County","FORECLOSURE"," 2019-009091-CA-01","$22,403.36","Property Appraiser","http://www.miamidade.gov/propertysearch/#/?folio=",,,"Hidden",
"10/30/2019 09:00 AM ET","FORECLOSURE"," 2018-002049-CA-01","$340,139.07","Property Appraiser","http://www.miamidade.gov/propertysearch/#/?folio=","5300 SW 220 ST","MIAMI, FL- FL","Hidden",
"10/30/2019 09:00 AM ET","FORECLOSURE"," 2018-005329-CA-01","$64,349.54","30-7904-027-0040","http://www.miamidade.gov/propertysearch/#/?folio=3079040270040","15440 SW 284 ST 5102","UNINCORPORATED COUNTY, FL- 33033","Hidden","$51,939.00"
"10/30/2019 09:00 AM ET","FORECLOSURE"," 2018-006662-CA-01","$12,981.18","30-6019-013-0110","http://www.miamidade.gov/propertysearch/#/?folio=3060190130110","11518 SW 235 ST","MIAMI, FL- 33032","Hidden","$185,341.00"
"10/30/2019 09:00 AM ET","FORECLOSURE"," 2018-007624-CA-01","$172,348.63","30-2205-037-4180","http://www.miamidade.gov/propertysearch/#/?folio=3022050374180","1351 NE MIAMI GARDENS DR 904E","MIAMI, FL- 33179","Hidden","$54,852.00"
"10/30/2019 09:00 AM ET","FORECLOSURE"," 2018-009688-CA-01","$409,018.21","36-6004-003-0210","http://www.miamidade.gov/propertysearch/#/?folio=3660040030210","19241 HOLIDAY RD","CUTLER RIDGE, FL- 33157","Hidden","$236,035.00"
"10/30/2019 09:00 AM ET","FORECLOSURE"," 2018-012635-CA-01","$304,835.25","06-2228-010-0250","http://www.miamidade.gov/propertysearch/#/?folio=0622280100250","2065 ALAMANDA DR","NORTH MIAMI, FL- 33181","Hidden","$148,391.00"
"10/30/2019 09:00 AM ET","FORECLOSURE"," 2018-014177-CA-01","$223,796.83","04-2026-022-0020","http://www.miamidade.gov/propertysearch/#/?folio=0420260220020","7520 W 15 CT","HIALEAH, FL- 33014","Hidden","$109,943.00"
"10/30/2019 09:00 AM ET","FORECLOSURE"," 2018-015993-CA-01","$68,720.01","30-2205-038-2000","http://www.miamidade.gov/propertysearch/#/?folio=3022050382000","1780 NE 191 ST 410-2","MIAMI, FL- 33179","Hidden","$63,525.00"
"10/30/2019 09:00 AM ET","FORECLOSURE"," 2018-021934-CA-01","$206,497.10","30-5909-046-2220","http://www.miamidade.gov/propertysearch/#/?folio=3059090462220","15340 SW 106 TER 810","UNINCORPORATED COUNTY, FL- 33196","Hidden","$86,361.00"
"10/30/2019 09:00 AM ET","FORECLOSURE"," 2018-025992-CA-01","$0.00","Property Appraiser","http://www.miamidade.gov/propertysearch/#/?folio=",,,"Hidden",
"Canceled per Order","FORECLOSURE"," 2015-005277-CA-01","$54,612.46","30-4004-039-0270","http://www.miamidade.gov/propertysearch/#/?folio=3040040390270","520 SW 93 PL","MIAMI, FL- 33174","Hidden","$116,505.00"
"Canceled per County","FORECLOSURE"," 2016-016881-CA-01","$201,552.34","Property Appraiser","http://www.miamidade.gov/propertysearch/#/?folio=",,,"Hidden",
"Other","FORECLOSURE"," 2016-026561-CA-01","$382,767.13","Property Appraiser","http://www.miamidade.gov/propertysearch/#/?folio=",,,"Hidden",
"Canceled per County","FORECLOSURE"," 2017-002839-CA-01","$0.00","Property Appraiser","http://www.miamidade.gov/propertysearch/#/?folio=",,,"Hidden",
"Canceled per County","FORECLOSURE"," 2017-029202-CA-01","$537,650.59","Property Appraiser","http://www.miamidade.gov/propertysearch/#/?folio=",,,"Hidden",
"Canceled per County","FORECLOSURE"," 2018-015123-CA-01","$0.00","Property Appraiser","http://www.miamidade.gov/propertysearch/#/?folio=",,,"Hidden",
"Canceled per County","FORECLOSURE"," 2018-020850-CA-01","$192,732.63","Property Appraiser","http://www.miamidade.gov/propertysearch/#/?folio=",,,"Hidden",
"Canceled per County","FORECLOSURE"," 2018-039987-CA-01","$0.00","Property Appraiser","http://www.miamidade.gov/propertysearch/#/?folio=",,,"Hidden",
"Other","FORECLOSURE"," 2019-002127-CA-01","$0.00","Property Appraiser","http://www.miamidade.gov/propertysearch/#/?folio=",,,"Hidden",
"Canceled per County","FORECLOSURE"," 2019-009091-CA-01","$22,403.36","Property Appraiser","http://www.miamidade.gov/propertysearch/#/?folio=",,,"Hidden",
